timestamp,status,question_id,phase,order_no,line_no,generator,success,question,drug_name,error,resolved_drug_name,routed_doc_type,routed_sections,hit_count,retrieval_seconds,generation_seconds,total_seconds,estimated_context_chars,estimated_context_tokens,estimated_prompt_chars,estimated_prompt_tokens,estimated_answer_chars,estimated_answer_tokens,command
2026-03-29T17:00:27,queued,adcaab249c23de8b,non_ollama,15,48,none,,Những tá dược nào có trong viên 50 mg và 100 mg?,keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""Nh\u1eefng t\u00e1 d\u01b0\u1ee3c n\u00e0o c\u00f3 trong vi\u00ean 50 mg v\u00e0 100 mg?"" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,4100437ecdd7fab0,non_ollama,16,49,none,,Tá dược có khác nhau giữa các hàm lượng của sản phẩm không?,keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""T\u00e1 d\u01b0\u1ee3c c\u00f3 kh\u00e1c nhau gi\u1eefa c\u00e1c h\u00e0m l\u01b0\u1ee3ng c\u1ee7a s\u1ea3n ph\u1ea9m kh\u00f4ng?"" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,0b442f7cf54fc13f,non_ollama,17,50,none,,Những thành phần công thức nào được liệt kê cho sản phẩm này?,keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""Nh\u1eefng th\u00e0nh ph\u1ea7n c\u00f4ng th\u1ee9c n\u00e0o \u0111\u01b0\u1ee3c li\u1ec7t k\u00ea cho s\u1ea3n ph\u1ea9m n\u00e0y?"" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,9f122075e1cf03bc,non_ollama,18,51,none,,Tài liệu có phân biệt hoạt chất với tá dược không?,keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""T\u00e0i li\u1ec7u c\u00f3 ph\u00e2n bi\u1ec7t ho\u1ea1t ch\u1ea5t v\u1edbi t\u00e1 d\u01b0\u1ee3c kh\u00f4ng?"" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,9716d3f3bd0fc24e,non_ollama,19,52,none,,Những tá dược/phụ gia dược dụng nào được nêu trong nhãn?,keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""Nh\u1eefng t\u00e1 d\u01b0\u1ee3c/ph\u1ee5 gia d\u01b0\u1ee3c d\u1ee5ng n\u00e0o \u0111\u01b0\u1ee3c n\u00eau trong nh\u00e3n?"" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,c923586bf787337e,non_ollama,20,53,none,,Hiển thị phần thành phần.,keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""Hi\u1ec3n th\u1ecb ph\u1ea7n th\u00e0nh ph\u1ea7n."" --drug-name ""keytruda"" --json"
2026-03-29T17:00:27,queued,df95325bdd0b9248,non_ollama,21,54,none,,Chỉ hiển thị thông tin về tá dược.,keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""Ch\u1ec9 hi\u1ec3n th\u1ecb th\u00f4ng tin v\u1ec1 t\u00e1 d\u01b0\u1ee3c."" --drug-name ""keytruda"" --json"
2026-03-29T17:00:27,queued,4b3fda3af89da655,non_ollama,22,55,none,,Trích xuất danh sách tá dược và dạng bào chế.,keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""Tr\u00edch xu\u1ea5t danh s\u00e1ch t\u00e1 d\u01b0\u1ee3c v\u00e0 d\u1ea1ng b\u00e0o ch\u1ebf."" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,df40028993a83e42,non_ollama,23,56,none,,Tóm tắt thành phần công thức và các đặc tính dược học/công nghệ của sản phẩm.,keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""T\u00f3m t\u1eaft th\u00e0nh ph\u1ea7n c\u00f4ng th\u1ee9c v\u00e0 c\u00e1c \u0111\u1eb7c t\u00ednh d\u01b0\u1ee3c h\u1ecdc/c\u00f4ng ngh\u1ec7 c\u1ee7a s\u1ea3n ph\u1ea9m."" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,7aec9b173fcc2806,non_ollama,24,62,none,,Liệt kê tất cả tá dược trong công thức.,keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""Li\u1ec7t k\u00ea t\u1ea5t c\u1ea3 t\u00e1 d\u01b0\u1ee3c trong c\u00f4ng th\u1ee9c."" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,3383502240a50732,non_ollama,25,63,none,,Liệt kê tất cả thành phần không có hoạt tính.,keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""Li\u1ec7t k\u00ea t\u1ea5t c\u1ea3 th\u00e0nh ph\u1ea7n kh\u00f4ng c\u00f3 ho\u1ea1t t\u00ednh."" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,7f30377fc46f9d75,non_ollama,26,64,none,,Những thành phần không có hoạt tính nào được liệt kê trong tài liệu này?,keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""Nh\u1eefng th\u00e0nh ph\u1ea7n kh\u00f4ng c\u00f3 ho\u1ea1t t\u00ednh n\u00e0o \u0111\u01b0\u1ee3c li\u1ec7t k\u00ea trong t\u00e0i li\u1ec7u n\u00e0y?"" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,0c51f975a02d28fc,non_ollama,27,65,none,,"Những tá dược nào nhiều khả năng đóng vai trò độn, dính, rã hoặc bôi trơn?",keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""Nh\u1eefng t\u00e1 d\u01b0\u1ee3c n\u00e0o nhi\u1ec1u kh\u1ea3 n\u0103ng \u0111\u00f3ng vai tr\u00f2 \u0111\u1ed9n, d\u00ednh, r\u00e3 ho\u1eb7c b\u00f4i tr\u01a1n?"" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,db4052c19e046250,non_ollama,28,66,none,,"Những tá dược nào liên quan đến bao phim, tạo màu hoặc bảo quản?",keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""Nh\u1eefng t\u00e1 d\u01b0\u1ee3c n\u00e0o li\u00ean quan \u0111\u1ebfn bao phim, t\u1ea1o m\u00e0u ho\u1eb7c b\u1ea3o qu\u1ea3n?"" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,b166f14ae36dd348,non_ollama,29,67,none,,Những tá dược nào có thể ảnh hưởng đến độ ổn định hoặc khả năng sản xuất?,keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""Nh\u1eefng t\u00e1 d\u01b0\u1ee3c n\u00e0o c\u00f3 th\u1ec3 \u1ea3nh h\u01b0\u1edfng \u0111\u1ebfn \u0111\u1ed9 \u1ed5n \u0111\u1ecbnh ho\u1eb7c kh\u1ea3 n\u0103ng s\u1ea3n xu\u1ea5t?"" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,1d323e2d48be3778,non_ollama,30,68,none,,"Những tá dược nào có thể ảnh hưởng đến độ tan, độ nhớt hoặc đặc tính giải phóng?",keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""Nh\u1eefng t\u00e1 d\u01b0\u1ee3c n\u00e0o c\u00f3 th\u1ec3 \u1ea3nh h\u01b0\u1edfng \u0111\u1ebfn \u0111\u1ed9 tan, \u0111\u1ed9 nh\u1edbt ho\u1eb7c \u0111\u1eb7c t\u00ednh gi\u1ea3i ph\u00f3ng?"" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,9641ce67e202f8fe,non_ollama,31,69,none,,Tóm tắt thành phần tá dược và vai trò công nghệ có khả năng của chúng trong công thức.,keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""T\u00f3m t\u1eaft th\u00e0nh ph\u1ea7n t\u00e1 d\u01b0\u1ee3c v\u00e0 vai tr\u00f2 c\u00f4ng ngh\u1ec7 c\u00f3 kh\u1ea3 n\u0103ng c\u1ee7a ch\u00fang trong c\u00f4ng th\u1ee9c."" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,24b873964d9c6678,non_ollama,32,75,none,,Có cảnh báo nào liên quan đến tá dược không?,keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""C\u00f3 c\u1ea3nh b\u00e1o n\u00e0o li\u00ean quan \u0111\u1ebfn t\u00e1 d\u01b0\u1ee3c kh\u00f4ng?"" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,ebb3d3a314656b81,non_ollama,33,76,none,,Có chống chỉ định hoặc thận trọng nào liên quan đến tá dược không?,keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""C\u00f3 ch\u1ed1ng ch\u1ec9 \u0111\u1ecbnh ho\u1eb7c th\u1eadn tr\u1ecdng n\u00e0o li\u00ean quan \u0111\u1ebfn t\u00e1 d\u01b0\u1ee3c kh\u00f4ng?"" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,dbee1125760de3e0,non_ollama,34,77,none,,Những tá dược nào có thể gây quá mẫn hoặc không dung nạp?,keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""Nh\u1eefng t\u00e1 d\u01b0\u1ee3c n\u00e0o c\u00f3 th\u1ec3 g\u00e2y qu\u00e1 m\u1eabn ho\u1eb7c kh\u00f4ng dung n\u1ea1p?"" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,9e0ed6e04ac7aac2,non_ollama,35,78,none,,"Có cảnh báo nào về chất bảo quản, chất màu, tá dược bao phim hoặc tá dược chứa cồn không?",keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""C\u00f3 c\u1ea3nh b\u00e1o n\u00e0o v\u1ec1 ch\u1ea5t b\u1ea3o qu\u1ea3n, ch\u1ea5t m\u00e0u, t\u00e1 d\u01b0\u1ee3c bao phim ho\u1eb7c t\u00e1 d\u01b0\u1ee3c ch\u1ee9a c\u1ed3n kh\u00f4ng?"" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,c2adfee3975bf08c,non_ollama,36,79,none,,"Có cảnh báo nào về đường, polyol hoặc hàm lượng natri trong công thức không?",keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""C\u00f3 c\u1ea3nh b\u00e1o n\u00e0o v\u1ec1 \u0111\u01b0\u1eddng, polyol ho\u1eb7c h\u00e0m l\u01b0\u1ee3ng natri trong c\u00f4ng th\u1ee9c kh\u00f4ng?"" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,39ed8daadbffc4a5,non_ollama,37,80,none,,Sản phẩm có chứa tá dược cần thận trọng ở bệnh nhân nhạy cảm không?,keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""S\u1ea3n ph\u1ea9m c\u00f3 ch\u1ee9a t\u00e1 d\u01b0\u1ee3c c\u1ea7n th\u1eadn tr\u1ecdng \u1edf b\u1ec7nh nh\u00e2n nh\u1ea1y c\u1ea3m kh\u00f4ng?"" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,8f04701f7072b6cf,non_ollama,38,86,none,,Có cảnh báo liên quan đến công thức cho bệnh nhi không?,keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""C\u00f3 c\u1ea3nh b\u00e1o li\u00ean quan \u0111\u1ebfn c\u00f4ng th\u1ee9c cho b\u1ec7nh nhi kh\u00f4ng?"" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,2f9e5e4e6bacd654,non_ollama,39,87,none,,Có cảnh báo liên quan đến công thức cho người cao tuổi không?,keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""C\u00f3 c\u1ea3nh b\u00e1o li\u00ean quan \u0111\u1ebfn c\u00f4ng th\u1ee9c cho ng\u01b0\u1eddi cao tu\u1ed5i kh\u00f4ng?"" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,be834dddff24f439,non_ollama,40,88,none,,Có cảnh báo nào về mang thai hoặc cho con bú liên quan đến công thức hay tá dược không?,keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""C\u00f3 c\u1ea3nh b\u00e1o n\u00e0o v\u1ec1 mang thai ho\u1eb7c cho con b\u00fa li\u00ean quan \u0111\u1ebfn c\u00f4ng th\u1ee9c hay t\u00e1 d\u01b0\u1ee3c kh\u00f4ng?"" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,3f5760761e1515b7,non_ollama,41,89,none,,"Có lo ngại an toàn nào liên quan đến bệnh tuyến giáp, suy thận hoặc hấp thu toàn thân không?",keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""C\u00f3 lo ng\u1ea1i an to\u00e0n n\u00e0o li\u00ean quan \u0111\u1ebfn b\u1ec7nh tuy\u1ebfn gi\u00e1p, suy th\u1eadn ho\u1eb7c h\u1ea5p thu to\u00e0n th\u00e2n kh\u00f4ng?"" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,66e467d93e1289ce,non_ollama,42,90,none,,"Việc dùng kéo dài, bôi trên diện rộng hoặc dùng trên niêm mạc có làm tăng nguy cơ an toàn liên quan đến công thức không?",keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""Vi\u1ec7c d\u00f9ng k\u00e9o d\u00e0i, b\u00f4i tr\u00ean di\u1ec7n r\u1ed9ng ho\u1eb7c d\u00f9ng tr\u00ean ni\u00eam m\u1ea1c c\u00f3 l\u00e0m t\u0103ng nguy c\u01a1 an to\u00e0n li\u00ean quan \u0111\u1ebfn c\u00f4ng th\u1ee9c kh\u00f4ng?"" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,33405a4aed42a925,non_ollama,43,91,none,,Tóm tắt các thận trọng ở quần thể đặc biệt liên quan đến công thức và tá dược.,keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""T\u00f3m t\u1eaft c\u00e1c th\u1eadn tr\u1ecdng \u1edf qu\u1ea7n th\u1ec3 \u0111\u1eb7c bi\u1ec7t li\u00ean quan \u0111\u1ebfn c\u00f4ng th\u1ee9c v\u00e0 t\u00e1 d\u01b0\u1ee3c."" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,e28fe75976350240,non_ollama,44,97,none,,Mô tả các điều kiện bảo quản và thận trọng về độ ổn định được nêu là gì?,keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""M\u00f4 t\u1ea3 c\u00e1c \u0111i\u1ec1u ki\u1ec7n b\u1ea3o qu\u1ea3n v\u00e0 th\u1eadn tr\u1ecdng v\u1ec1 \u0111\u1ed9 \u1ed5n \u0111\u1ecbnh \u0111\u01b0\u1ee3c n\u00eau l\u00e0 g\u00ec?"" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,298289e06aebd146,non_ollama,45,98,none,,"Những thành phần công thức nào có thể nhạy cảm với ánh sáng, nhiệt, ẩm hoặc oxy hóa?",keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""Nh\u1eefng th\u00e0nh ph\u1ea7n c\u00f4ng th\u1ee9c n\u00e0o c\u00f3 th\u1ec3 nh\u1ea1y c\u1ea3m v\u1edbi \u00e1nh s\u00e1ng, nhi\u1ec7t, \u1ea9m ho\u1eb7c oxy h\u00f3a?"" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,41900136475c0d63,non_ollama,46,99,none,,Có lưu ý nào về bao bì hoặc dụng cụ chứa liên quan đến độ ổn định không?,keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""C\u00f3 l\u01b0u \u00fd n\u00e0o v\u1ec1 bao b\u00ec ho\u1eb7c d\u1ee5ng c\u1ee5 ch\u1ee9a li\u00ean quan \u0111\u1ebfn \u0111\u1ed9 \u1ed5n \u0111\u1ecbnh kh\u00f4ng?"" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,fc5be5c8220ca1b9,non_ollama,47,100,none,,Tóm tắt dữ liệu ổn định liên quan đến công thức và hướng dẫn bảo quản.,keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""T\u00f3m t\u1eaft d\u1eef li\u1ec7u \u1ed5n \u0111\u1ecbnh li\u00ean quan \u0111\u1ebfn c\u00f4ng th\u1ee9c v\u00e0 h\u01b0\u1edbng d\u1eabn b\u1ea3o qu\u1ea3n."" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,5bc622d861756046,non_ollama,48,106,none,,Những chi tiết công thức nào quan trọng nhất cho phát triển thuốc generic?,keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""Nh\u1eefng chi ti\u1ebft c\u00f4ng th\u1ee9c n\u00e0o quan tr\u1ecdng nh\u1ea5t cho ph\u00e1t tri\u1ec3n thu\u1ed1c generic?"" --drug-name ""keytruda"""
2026-03-29T17:00:27,queued,c5b1fbb325af6ab0,non_ollama,49,107,none,,Những tá dược hoặc đặc tính công thức nào có thể là thuộc tính chất lượng trọng yếu (CQA)?,keytruda,,,,,,,,,,,,,,,"python fs_rag_chatbot.py ""E:\\PharmAppDev\\database\\PMDA_v1_vi\\pmda_fs_index_vi"" ""Nh\u1eefng t\u00e1 d\u01b0\u1ee3c ho\u1eb7c \u0111\u1eb7c t\u00ednh c\u00f4ng th\u1ee9c n\u00e0o c\u00f3 th\u1ec3 l\u00e0 thu\u1ed9c t\u00ednh ch\u1ea5t l\u01b0\u1ee3ng tr\u1ecdng y\u1ebfu (CQA)?"" --drug-name ""keytruda"""
